Customer ID,RFM_Cell,Customer_Segment
13327,344,Loyal Customers
12395,344,Loyal Customers
16701,344,Loyal Customers
14315,344,Loyal Customers
17809,344,Loyal Customers
12347,344,Loyal Customers
14733,344,Loyal Customers
16265,344,Loyal Customers
14572,344,Loyal Customers
12553,344,Loyal Customers
17059,344,Loyal Customers
12747,344,Loyal Customers
15572,344,Loyal Customers
16652,344,Loyal Customers
12935,344,Loyal Customers
17160,344,Loyal Customers
15296,344,Loyal Customers
14505,344,Loyal Customers
14364,344,Loyal Customers
16550,344,Loyal Customers
15722,344,Loyal Customers
14329,344,Loyal Customers
14936,344,Loyal Customers
13481,344,Loyal Customers
13593,344,Loyal Customers
17696,344,Loyal Customers
16143,344,Loyal Customers
13534,344,Loyal Customers
14730,344,Loyal Customers
13890,344,Loyal Customers
12662,344,Loyal Customers
14407,344,Loyal Customers
15812,344,Loyal Customers
15727,344,Loyal Customers
18061,344,Loyal Customers
16628,344,Loyal Customers
12500,344,Loyal Customers
13050,344,Loyal Customers
13971,344,Loyal Customers
15805,344,Loyal Customers
18075,344,Loyal Customers
16670,344,Loyal Customers
12712,344,Loyal Customers
12714,344,Loyal Customers
16556,344,Loyal Customers
14210,344,Loyal Customers
15615,344,Loyal Customers
14776,344,Loyal Customers
12948,344,Loyal Customers
17183,344,Loyal Customers
15811,344,Loyal Customers
13340,344,Loyal Customers
14472,344,Loyal Customers
14810,344,Loyal Customers
18077,344,Loyal Customers
16186,344,Loyal Customers
17346,344,Loyal Customers
14088,344,Loyal Customers
17940,344,Loyal Customers
13209,344,Loyal Customers
12643,344,Loyal Customers
13975,344,Loyal Customers
18073,344,Loyal Customers
13870,344,Loyal Customers
17690,344,Loyal Customers
17706,344,Loyal Customers
15260,344,Loyal Customers
14525,344,Loyal Customers
17659,344,Loyal Customers
12423,344,Loyal Customers
12477,344,Loyal Customers
12484,344,Loyal Customers
14640,344,Loyal Customers
16180,344,Loyal Customers
16570,344,Loyal Customers
12626,344,Loyal Customers
13709,344,Loyal Customers
16258,344,Loyal Customers
16873,344,Loyal Customers
13969,344,Loyal Customers
13047,344,Loyal Customers
12931,344,Loyal Customers
17723,344,Loyal Customers
12417,344,Loyal Customers
18097,344,Loyal Customers
15129,344,Loyal Customers
17457,344,Loyal Customers
12610,344,Loyal Customers
17400,344,Loyal Customers
13082,344,Loyal Customers
17231,344,Loyal Customers
13451,344,Loyal Customers
16954,344,Loyal Customers
14903,344,Loyal Customers
15518,344,Loyal Customers
17954,344,Loyal Customers
14257,344,Loyal Customers
15033,344,Loyal Customers
17554,344,Loyal Customers
13113,344,Loyal Customers
16791,344,Loyal Customers
15581,344,Loyal Customers
14092,344,Loyal Customers
16722,344,Loyal Customers
13069,344,Loyal Customers
15719,344,Loyal Customers
13458,344,Loyal Customers
17386,344,Loyal Customers
16456,344,Loyal Customers
12415,344,Loyal Customers
16923,344,Loyal Customers
17799,344,Loyal Customers
17381,344,Loyal Customers
14907,344,Loyal Customers
14482,344,Loyal Customers
16638,344,Loyal Customers
13437,344,Loyal Customers
13629,344,Loyal Customers
14713,344,Loyal Customers
13631,344,Loyal Customers
14258,344,Loyal Customers
15159,344,Loyal Customers
13742,344,Loyal Customers
14665,344,Loyal Customers
15939,344,Loyal Customers
15502,344,Loyal Customers
13426,344,Loyal Customers
13941,344,Loyal Customers
16107,344,Loyal Customers
12841,344,Loyal Customers
13527,344,Loyal Customers
13993,344,Loyal Customers
13324,344,Loyal Customers
15527,344,Loyal Customers
16549,344,Loyal Customers
13450,344,Loyal Customers
14432,344,Loyal Customers
17838,344,Loyal Customers
14825,344,Loyal Customers
14057,344,Loyal Customers
15601,344,Loyal Customers
13381,344,Loyal Customers
14533,344,Loyal Customers
14030,344,Loyal Customers
16871,344,Loyal Customers
16474,344,Loyal Customers
15971,344,Loyal Customers
13983,344,Loyal Customers
16209,344,Loyal Customers
17685,344,Loyal Customers
13650,344,Loyal Customers
13269,344,Loyal Customers
14292,344,Loyal Customers
17139,344,Loyal Customers
16985,344,Loyal Customers
15932,344,Loyal Customers
14732,344,Loyal Customers
17071,344,Loyal Customers
12989,344,Loyal Customers
18069,344,Loyal Customers
15764,344,Loyal Customers
13265,344,Loyal Customers
14307,344,Loyal Customers
16150,344,Loyal Customers
16814,344,Loyal Customers
17404,344,Loyal Customers
15529,344,Loyal Customers
17228,344,Loyal Customers
13136,344,Loyal Customers
18044,344,Loyal Customers
17365,344,Loyal Customers
12909,344,Loyal Customers
17133,344,Loyal Customers
16081,344,Loyal Customers
16409,344,Loyal Customers
14132,344,Loyal Customers
14032,344,Loyal Customers
12664,344,Loyal Customers
15998,344,Loyal Customers
13831,344,Loyal Customers
15769,344,Loyal Customers
16609,344,Loyal Customers
13880,344,Loyal Customers
16098,344,Loyal Customers
15622,344,Loyal Customers
17193,344,Loyal Customers
13183,344,Loyal Customers
15681,343,Loyal Customers
12494,343,Loyal Customers
17126,343,Loyal Customers
16877,343,Loyal Customers
17966,343,Loyal Customers
16225,343,Loyal Customers
16907,343,Loyal Customers
13491,343,Loyal Customers
12691,343,Loyal Customers
15906,343,Loyal Customers
14583,343,Loyal Customers
12947,343,Loyal Customers
17867,343,Loyal Customers
13549,343,Loyal Customers
15106,343,Loyal Customers
13313,343,Loyal Customers
18161,343,Loyal Customers
16711,343,Loyal Customers
13750,343,Loyal Customers
17114,343,Loyal Customers
17522,343,Loyal Customers
13477,343,Loyal Customers
13956,343,Loyal Customers
13110,343,Loyal Customers
17054,343,Loyal Customers
16809,343,Loyal Customers
14289,343,Loyal Customers
14898,343,Loyal Customers
14738,343,Loyal Customers
18177,343,Loyal Customers
14214,343,Loyal Customers
13208,343,Loyal Customers
17007,343,Loyal Customers
13117,343,Loyal Customers
17042,343,Loyal Customers
16996,343,Loyal Customers
15117,343,Loyal Customers
16283,343,Loyal Customers
17284,343,Loyal Customers
15987,343,Loyal Customers
12919,343,Loyal Customers
14623,343,Loyal Customers
18221,343,Loyal Customers
13995,343,Loyal Customers
14741,343,Loyal Customers
14064,343,Loyal Customers
14745,343,Loyal Customers
15024,343,Loyal Customers
13610,343,Loyal Customers
14404,343,Loyal Customers
16042,343,Loyal Customers
13728,343,Loyal Customers
14035,343,Loyal Customers
15059,343,Loyal Customers
15434,343,Loyal Customers
12464,343,Loyal Customers
15132,343,Loyal Customers
16184,343,Loyal Customers
15569,343,Loyal Customers
16466,343,Loyal Customers
13213,343,Loyal Customers
13717,343,Loyal Customers
16419,343,Loyal Customers
14078,343,Loyal Customers
14507,343,Loyal Customers
14976,343,Loyal Customers
15596,343,Loyal Customers
17097,343,Loyal Customers
17470,343,Loyal Customers
14344,343,Loyal Customers
12599,343,Loyal Customers
13984,343,Loyal Customers
14083,343,Loyal Customers
17676,343,Loyal Customers
16271,343,Loyal Customers
17323,343,Loyal Customers
13782,343,Loyal Customers
13752,343,Loyal Customers
16066,343,Loyal Customers
14748,343,Loyal Customers
17085,343,Loyal Customers
16365,343,Loyal Customers
13636,343,Loyal Customers
17302,343,Loyal Customers
16880,343,Loyal Customers
18171,343,Loyal Customers
15910,343,Loyal Customers
12828,343,Loyal Customers
13509,343,Loyal Customers
16899,343,Loyal Customers
15605,343,Loyal Customers
16794,343,Loyal Customers
13743,343,Loyal Customers
15253,343,Loyal Customers
13309,343,Loyal Customers
15996,343,Loyal Customers
17562,343,Loyal Customers
15201,343,Loyal Customers
16915,342,Loyal Customers
18037,341,Loyal Customers
17988,341,Loyal Customers
16668,341,Loyal Customers
12597,334,Loyal Customers
14016,334,Loyal Customers
13285,334,Loyal Customers
17787,334,Loyal Customers
13224,334,Loyal Customers
17337,334,Loyal Customers
17589,334,Loyal Customers
12669,334,Loyal Customers
12653,334,Loyal Customers
14461,334,Loyal Customers
17738,334,Loyal Customers
17444,334,Loyal Customers
13564,334,Loyal Customers
13895,334,Loyal Customers
12480,334,Loyal Customers
12840,334,Loyal Customers
13157,334,Loyal Customers
16041,334,Loyal Customers
12438,334,Loyal Customers
15704,334,Loyal Customers
17625,334,Loyal Customers
12916,334,Loyal Customers
13802,334,Loyal Customers
12836,334,Loyal Customers
16532,334,Loyal Customers
12397,334,Loyal Customers
15245,334,Loyal Customers
13722,334,Loyal Customers
15819,334,Loyal Customers
12456,334,Loyal Customers
14049,334,Loyal Customers
13373,334,Loyal Customers
14145,334,Loyal Customers
12700,334,Loyal Customers
15416,334,Loyal Customers
15157,334,Loyal Customers
16398,334,Loyal Customers
17282,334,Loyal Customers
12758,334,Loyal Customers
16303,334,Loyal Customers
15786,334,Loyal Customers
13048,334,Loyal Customers
15797,334,Loyal Customers
12360,334,Loyal Customers
12560,334,Loyal Customers
15228,334,Loyal Customers
17353,334,Loyal Customers
12633,334,Loyal Customers
16201,334,Loyal Customers
12645,334,Loyal Customers
17828,334,Loyal Customers
14930,334,Loyal Customers
14418,334,Loyal Customers
17702,334,Loyal Customers
16308,334,Loyal Customers
13517,334,Loyal Customers
13149,334,Loyal Customers
15641,334,Loyal Customers
16126,334,Loyal Customers
14535,334,Loyal Customers
18079,334,Loyal Customers
12530,334,Loyal Customers
14844,334,Loyal Customers
13869,334,Loyal Customers
14626,334,Loyal Customers
13162,334,Loyal Customers
12635,334,Loyal Customers
17317,334,Loyal Customers
13124,334,Loyal Customers
14250,334,Loyal Customers
15782,334,Loyal Customers
16984,334,Loyal Customers
15673,334,Loyal Customers
15980,334,Loyal Customers
17092,334,Loyal Customers
18145,334,Loyal Customers
14163,334,Loyal Customers
18173,334,Loyal Customers
13900,333,Loyal Customers
14584,333,Loyal Customers
13811,333,Loyal Customers
17505,333,Loyal Customers
15265,333,Loyal Customers
12717,333,Loyal Customers
12358,333,Loyal Customers
15051,333,Loyal Customers
15561,333,Loyal Customers
15530,333,Loyal Customers
16657,333,Loyal Customers
14857,333,Loyal Customers
16040,333,Loyal Customers
17921,333,Loyal Customers
12815,333,Loyal Customers
14332,333,Loyal Customers
16621,333,Loyal Customers
14293,333,Loyal Customers
15716,333,Loyal Customers
17571,333,Loyal Customers
16511,333,Loyal Customers
16762,333,Loyal Customers
14758,333,Loyal Customers
13705,333,Loyal Customers
16232,333,Loyal Customers
17096,333,Loyal Customers
12510,333,Loyal Customers
16807,333,Loyal Customers
15108,333,Loyal Customers
16188,333,Loyal Customers
17175,333,Loyal Customers
16224,333,Loyal Customers
13461,333,Loyal Customers
13029,333,Loyal Customers
14443,333,Loyal Customers
15506,333,Loyal Customers
13037,333,Loyal Customers
16099,333,Loyal Customers
15289,333,Loyal Customers
14775,333,Loyal Customers
15835,333,Loyal Customers
14970,333,Loyal Customers
15855,333,Loyal Customers
13492,333,Loyal Customers
17734,333,Loyal Customers
16951,333,Loyal Customers
15329,333,Loyal Customers
15116,333,Loyal Customers
14499,333,Loyal Customers
16062,333,Loyal Customers
12716,333,Loyal Customers
16009,333,Loyal Customers
15952,333,Loyal Customers
15532,333,Loyal Customers
12697,333,Loyal Customers
12942,333,Loyal Customers
17671,333,Loyal Customers
15806,333,Loyal Customers
13414,333,Loyal Customers
18142,333,Loyal Customers
16146,333,Loyal Customers
14352,333,Loyal Customers
13253,333,Loyal Customers
17341,333,Loyal Customers
15053,333,Loyal Customers
18263,333,Loyal Customers
12507,333,Loyal Customers
13835,333,Loyal Customers
13681,333,Loyal Customers
14657,333,Loyal Customers
15679,333,Loyal Customers
14708,333,Loyal Customers
13167,333,Loyal Customers
14403,333,Loyal Customers
14567,333,Loyal Customers
14937,333,Loyal Customers
17994,333,Loyal Customers
15494,333,Loyal Customers
16245,333,Loyal Customers
13203,333,Loyal Customers
15747,333,Loyal Customers
12994,333,Loyal Customers
14346,333,Loyal Customers
15608,333,Loyal Customers
15192,333,Loyal Customers
14790,333,Loyal Customers
16045,333,Loyal Customers
16317,333,Loyal Customers
12399,333,Loyal Customers
16612,333,Loyal Customers
17516,333,Loyal Customers
13838,333,Loyal Customers
17048,333,Loyal Customers
15376,333,Loyal Customers
18143,333,Loyal Customers
13720,333,Loyal Customers
13940,333,Loyal Customers
15002,333,Loyal Customers
16470,333,Loyal Customers
14918,333,Loyal Customers
14006,333,Loyal Customers
16092,333,Loyal Customers
15734,333,Loyal Customers
12421,333,Loyal Customers
16755,333,Loyal Customers
13655,333,Loyal Customers
15122,333,Loyal Customers
15743,333,Loyal Customers
17720,333,Loyal Customers
18170,333,Loyal Customers
15862,333,Loyal Customers
14759,333,Loyal Customers
17929,333,Loyal Customers
14246,333,Loyal Customers
14224,333,Loyal Customers
17585,333,Loyal Customers
17703,333,Loyal Customers
14045,333,Loyal Customers
17083,333,Loyal Customers
14959,333,Loyal Customers
15801,333,Loyal Customers
17242,333,Loyal Customers
13425,333,Loyal Customers
17041,333,Loyal Customers
17268,333,Loyal Customers
14875,333,Loyal Customers
14973,333,Loyal Customers
12642,333,Loyal Customers
16503,333,Loyal Customers
13159,333,Loyal Customers
18167,333,Loyal Customers
17146,333,Loyal Customers
15625,333,Loyal Customers
15669,333,Loyal Customers
15095,333,Loyal Customers
16806,333,Loyal Customers
14737,333,Loyal Customers
16012,333,Loyal Customers
18178,333,Loyal Customers
16842,333,Loyal Customers
16083,333,Loyal Customers
13726,333,Loyal Customers
17320,333,Loyal Customers
17588,333,Loyal Customers
15582,333,Loyal Customers
12689,333,Loyal Customers
15133,333,Loyal Customers
13791,333,Loyal Customers
17692,333,Loyal Customers
17584,333,Loyal Customers
16572,333,Loyal Customers
12693,333,Loyal Customers
15128,333,Loyal Customers
16174,333,Loyal Customers
15110,333,Loyal Customers
16950,333,Loyal Customers
15831,333,Loyal Customers
12865,333,Loyal Customers
12885,333,Loyal Customers
16637,333,Loyal Customers
15985,333,Loyal Customers
14127,333,Loyal Customers
13500,333,Loyal Customers
13280,333,Loyal Customers
16053,333,Loyal Customers
17653,333,Loyal Customers
13147,333,Loyal Customers
13376,333,Loyal Customers
14837,333,Loyal Customers
15587,333,Loyal Customers
13884,333,Loyal Customers
13614,333,Loyal Customers
13611,333,Loyal Customers
12883,333,Loyal Customers
15392,333,Loyal Customers
13431,333,Loyal Customers
12924,333,Loyal Customers
13064,333,Loyal Customers
14897,333,Loyal Customers
12997,333,Loyal Customers
15865,333,Loyal Customers
12679,333,Loyal Customers
16279,333,Loyal Customers
13032,333,Loyal Customers
16229,333,Loyal Customers
14359,333,Loyal Customers
14198,333,Loyal Customers
13856,332,Loyal Customers
15756,332,Loyal Customers
16014,332,Loyal Customers
17266,332,Loyal Customers
16203,332,Loyal Customers
14958,332,Loyal Customers
15467,332,Loyal Customers
16654,332,Loyal Customers
18150,332,Loyal Customers
16948,332,Loyal Customers
15781,332,Loyal Customers
17631,332,Loyal Customers
14342,332,Loyal Customers
14692,332,Loyal Customers
17579,332,Loyal Customers
13865,332,Loyal Customers
13379,332,Loyal Customers
15440,332,Loyal Customers
14273,332,Loyal Customers
16696,332,Loyal Customers
16969,332,Loyal Customers
17483,332,Loyal Customers
18127,332,Loyal Customers
13827,332,Loyal Customers
17765,332,Loyal Customers
16385,332,Loyal Customers
14034,332,Loyal Customers
15646,332,Loyal Customers
15334,332,Loyal Customers
16325,332,Loyal Customers
14021,332,Loyal Customers
17312,332,Loyal Customers
17615,332,Loyal Customers
12993,332,Loyal Customers
13427,332,Loyal Customers
13873,332,Loyal Customers
15048,332,Loyal Customers
15624,332,Loyal Customers
16774,332,Loyal Customers
15768,332,Loyal Customers
16927,332,Loyal Customers
16734,332,Loyal Customers
16488,332,Loyal Customers
17398,332,Loyal Customers
13617,332,Loyal Customers
17736,332,Loyal Customers
17045,332,Loyal Customers
18081,332,Loyal Customers
15938,332,Loyal Customers
16139,332,Loyal Customers
14133,332,Loyal Customers
14460,332,Loyal Customers
14013,332,Loyal Customers
15031,332,Loyal Customers
13939,332,Loyal Customers
12593,332,Loyal Customers
13140,332,Loyal Customers
12695,332,Loyal Customers
12649,332,Loyal Customers
17869,332,Loyal Customers
13000,332,Loyal Customers
13928,332,Loyal Customers
15550,332,Loyal Customers
13812,332,Loyal Customers
18036,332,Loyal Customers
13489,332,Loyal Customers
16768,332,Loyal Customers
13301,332,Loyal Customers
16816,332,Loyal Customers
14044,332,Loyal Customers
16324,332,Loyal Customers
17429,332,Loyal Customers
14513,332,Loyal Customers
17777,332,Loyal Customers
16206,332,Loyal Customers
13217,332,Loyal Customers
15206,332,Loyal Customers
17299,332,Loyal Customers
17864,332,Loyal Customers
14720,332,Loyal Customers
14997,332,Loyal Customers
16475,332,Loyal Customers
14500,332,Loyal Customers
17779,332,Loyal Customers
16469,332,Loyal Customers
15483,331,Loyal Customers
13058,331,Loyal Customers
15577,331,Loyal Customers
16998,331,Loyal Customers
14798,331,Loyal Customers
16866,331,Loyal Customers
17440,331,Loyal Customers
17892,331,Loyal Customers
16112,331,Loyal Customers
15920,331,Loyal Customers
13277,331,Loyal Customers
13242,331,Loyal Customers
14765,331,Loyal Customers
16330,331,Loyal Customers
13003,331,Loyal Customers
17024,331,Loyal Customers
12405,324,Potential / Regulars
15372,324,Potential / Regulars
14459,324,Potential / Regulars
16902,324,Potential / Regulars
12688,324,Potential / Regulars
12378,324,Potential / Regulars
18251,324,Potential / Regulars
15045,323,Potential / Regulars
14862,323,Potential / Regulars
15004,323,Potential / Regulars
16054,323,Potential / Regulars
16859,323,Potential / Regulars
17649,323,Potential / Regulars
16364,323,Potential / Regulars
13730,323,Potential / Regulars
12453,323,Potential / Regulars
18064,323,Potential / Regulars
17695,323,Potential / Regulars
14885,323,Potential / Regulars
13388,323,Potential / Regulars
13109,323,Potential / Regulars
13583,323,Potential / Regulars
12534,323,Potential / Regulars
17642,323,Potential / Regulars
13799,323,Potential / Regulars
15480,323,Potential / Regulars
17553,323,Potential / Regulars
13075,323,Potential / Regulars
13850,323,Potential / Regulars
13805,323,Potential / Regulars
13023,323,Potential / Regulars
14566,323,Potential / Regulars
17029,323,Potential / Regulars
15800,323,Potential / Regulars
14050,323,Potential / Regulars
14055,323,Potential / Regulars
16309,323,Potential / Regulars
13236,323,Potential / Regulars
15074,323,Potential / Regulars
14869,323,Potential / Regulars
14778,323,Potential / Regulars
18248,323,Potential / Regulars
13355,323,Potential / Regulars
15636,323,Potential / Regulars
14212,323,Potential / Regulars
12965,323,Potential / Regulars
13375,323,Potential / Regulars
17919,323,Potential / Regulars
12940,323,Potential / Regulars
17037,323,Potential / Regulars
16036,323,Potential / Regulars
14338,322,Potential / Regulars
12922,322,Potential / Regulars
18024,322,Potential / Regulars
14690,322,Potential / Regulars
13675,322,Potential / Regulars
12556,322,Potential / Regulars
14548,322,Potential / Regulars
13311,322,Potential / Regulars
15795,322,Potential / Regulars
14400,322,Potential / Regulars
12915,322,Potential / Regulars
15402,322,Potential / Regulars
14716,322,Potential / Regulars
17259,322,Potential / Regulars
14891,322,Potential / Regulars
12833,322,Potential / Regulars
12589,322,Potential / Regulars
14029,322,Potential / Regulars
13821,322,Potential / Regulars
15713,322,Potential / Regulars
12875,322,Potential / Regulars
12521,322,Potential / Regulars
15802,322,Potential / Regulars
14517,322,Potential / Regulars
17265,322,Potential / Regulars
12763,322,Potential / Regulars
13116,322,Potential / Regulars
17040,322,Potential / Regulars
13930,322,Potential / Regulars
18151,322,Potential / Regulars
15639,322,Potential / Regulars
12743,322,Potential / Regulars
17931,322,Potential / Regulars
15149,322,Potential / Regulars
12981,322,Potential / Regulars
17926,322,Potential / Regulars
17105,322,Potential / Regulars
15349,322,Potential / Regulars
13085,322,Potential / Regulars
14905,322,Potential / Regulars
16616,322,Potential / Regulars
17046,322,Potential / Regulars
13338,322,Potential / Regulars
15889,322,Potential / Regulars
14002,322,Potential / Regulars
14645,322,Potential / Regulars
14264,322,Potential / Regulars
18121,322,Potential / Regulars
15182,322,Potential / Regulars
13955,322,Potential / Regulars
16091,322,Potential / Regulars
17031,322,Potential / Regulars
17053,322,Potential / Regulars
12844,322,Potential / Regulars
13919,322,Potential / Regulars
12384,322,Potential / Regulars
12571,322,Potential / Regulars
15469,322,Potential / Regulars
13888,322,Potential / Regulars
14855,322,Potential / Regulars
14301,322,Potential / Regulars
16272,322,Potential / Regulars
17958,322,Potential / Regulars
15315,322,Potential / Regulars
17252,322,Potential / Regulars
17637,322,Potential / Regulars
14323,322,Potential / Regulars
12729,322,Potential / Regulars
17742,322,Potential / Regulars
15232,322,Potential / Regulars
12513,322,Potential / Regulars
12418,322,Potential / Regulars
12991,322,Potential / Regulars
15342,322,Potential / Regulars
12644,322,Potential / Regulars
16536,322,Potential / Regulars
12363,322,Potential / Regulars
14265,322,Potential / Regulars
13933,322,Potential / Regulars
16968,322,Potential / Regulars
16340,322,Potential / Regulars
14687,322,Potential / Regulars
12624,322,Potential / Regulars
17189,322,Potential / Regulars
17134,322,Potential / Regulars
12917,322,Potential / Regulars
14108,322,Potential / Regulars
16780,322,Potential / Regulars
16278,322,Potential / Regulars
13402,322,Potential / Regulars
17267,322,Potential / Regulars
17298,322,Potential / Regulars
13248,322,Potential / Regulars
14331,322,Potential / Regulars
14024,322,Potential / Regulars
16788,322,Potential / Regulars
13276,322,Potential / Regulars
12436,322,Potential / Regulars
15829,322,Potential / Regulars
16384,322,Potential / Regulars
16211,322,Potential / Regulars
16141,322,Potential / Regulars
14020,322,Potential / Regulars
18158,322,Potential / Regulars
15522,322,Potential / Regulars
14753,322,Potential / Regulars
18001,322,Potential / Regulars
16498,321,Potential / Regulars
13754,321,Potential / Regulars
13207,321,Potential / Regulars
13669,321,Potential / Regulars
13420,321,Potential / Regulars
18101,321,Potential / Regulars
16149,321,Potential / Regulars
18146,321,Potential / Regulars
17935,321,Potential / Regulars
16557,321,Potential / Regulars
17781,321,Potential / Regulars
16861,321,Potential / Regulars
12450,321,Potential / Regulars
15512,321,Potential / Regulars
18013,321,Potential / Regulars
14104,321,Potential / Regulars
14495,321,Potential / Regulars
15689,321,Potential / Regulars
14658,321,Potential / Regulars
16836,321,Potential / Regulars
13189,321,Potential / Regulars
12962,321,Potential / Regulars
16555,321,Potential / Regulars
16952,321,Potential / Regulars
18147,321,Potential / Regulars
18018,321,Potential / Regulars
17256,321,Potential / Regulars
12492,321,Potential / Regulars
16835,321,Potential / Regulars
15690,321,Potential / Regulars
14768,321,Potential / Regulars
18282,321,Potential / Regulars
14053,321,Potential / Regulars
13470,321,Potential / Regulars
16808,321,Potential / Regulars
14508,321,Potential / Regulars
13272,321,Potential / Regulars
14660,321,Potential / Regulars
17123,312,Potential / Regulars
16450,312,Potential / Regulars
14847,312,Potential / Regulars
17948,312,Potential / Regulars
17866,312,Potential / Regulars
16305,312,Potential / Regulars
15942,312,Potential / Regulars
15120,312,Potential / Regulars
16147,312,Potential / Regulars
13833,312,Potential / Regulars
13291,312,Potential / Regulars
13699,312,Potential / Regulars
12648,312,Potential / Regulars
17248,312,Potential / Regulars
17070,312,Potential / Regulars
15472,312,Potential / Regulars
16582,312,Potential / Regulars
14196,312,Potential / Regulars
12715,312,Potential / Regulars
14079,312,Potential / Regulars
15247,312,Potential / Regulars
14420,312,Potential / Regulars
13372,312,Potential / Regulars
12884,312,Potential / Regulars
15343,312,Potential / Regulars
16113,311,Potential / Regulars
13678,311,Potential / Regulars
14552,311,Potential / Regulars
15895,311,Potential / Regulars
13667,311,Potential / Regulars
15256,311,Potential / Regulars
14722,311,Potential / Regulars
13967,311,Potential / Regulars
17984,311,Potential / Regulars
14117,311,Potential / Regulars
17962,311,Potential / Regulars
14259,311,Potential / Regulars
17694,311,Potential / Regulars
17660,311,Potential / Regulars
15623,311,Potential / Regulars
18262,311,Potential / Regulars
12864,311,Potential / Regulars
16178,311,Potential / Regulars
14100,311,Potential / Regulars
13296,311,Potential / Regulars
17693,311,Potential / Regulars
16447,311,Potential / Regulars
15261,311,Potential / Regulars
13194,311,Potential / Regulars
15118,311,Potential / Regulars
15746,311,Potential / Regulars
18268,311,Potential / Regulars
15776,311,Potential / Regulars
13106,311,Potential / Regulars
14143,311,Potential / Regulars
17939,311,Potential / Regulars
17899,311,Potential / Regulars
15007,311,Potential / Regulars
15438,311,Potential / Regulars
17464,311,Potential / Regulars
16344,311,Potential / Regulars
18203,311,Potential / Regulars
16338,311,Potential / Regulars
16829,311,Potential / Regulars
12977,311,Potential / Regulars
13302,311,Potential / Regulars
17941,311,Potential / Regulars
16292,311,Potential / Regulars
13645,311,Potential / Regulars
13307,311,Potential / Regulars
17122,311,Potential / Regulars
14406,311,Potential / Regulars
15683,311,Potential / Regulars
16961,311,Potential / Regulars
13621,311,Potential / Regulars
12641,311,Potential / Regulars
15541,311,Potential / Regulars
13273,311,Potential / Regulars
15396,311,Potential / Regulars
14772,311,Potential / Regulars
12968,311,Potential / Regulars
17747,311,Potential / Regulars
14076,311,Potential / Regulars
17887,311,Potential / Regulars
15313,311,Potential / Regulars
14523,311,Potential / Regulars
13411,311,Potential / Regulars
15263,311,Potential / Regulars
14314,311,Potential / Regulars
16093,311,Potential / Regulars
17844,311,Potential / Regulars
16429,311,Potential / Regulars
15663,311,Potential / Regulars
18200,311,Potential / Regulars
16641,311,Potential / Regulars
15325,311,Potential / Regulars
13778,311,Potential / Regulars
14972,311,Potential / Regulars
17514,311,Potential / Regulars
12750,311,Potential / Regulars
15374,311,Potential / Regulars
12814,311,Potential / Regulars
15866,311,Potential / Regulars
15254,311,Potential / Regulars
18099,311,Potential / Regulars
13218,311,Potential / Regulars
13513,311,Potential / Regulars
16302,311,Potential / Regulars
17331,311,Potential / Regulars
13045,311,Potential / Regulars
13099,311,Potential / Regulars
15035,311,Potential / Regulars
18255,311,Potential / Regulars
16796,311,Potential / Regulars
18215,311,Potential / Regulars
17433,311,Potential / Regulars
15216,311,Potential / Regulars
16959,311,Potential / Regulars
16451,311,Potential / Regulars
18210,244,Potential / Regulars
12913,244,Potential / Regulars
17230,244,Potential / Regulars
16191,244,Potential / Regulars
14607,244,Potential / Regulars
13093,244,Potential / Regulars
18179,244,Potential / Regulars
17827,244,Potential / Regulars
16905,244,Potential / Regulars
15179,244,Potential / Regulars
13495,244,Potential / Regulars
15514,244,Potential / Regulars
17744,244,Potential / Regulars
16618,244,Potential / Regulars
16497,244,Potential / Regulars
13758,244,Potential / Regulars
13523,244,Potential / Regulars
13317,244,Potential / Regulars
13015,244,Potential / Regulars
12613,244,Potential / Regulars
18231,244,Potential / Regulars
13883,244,Potential / Regulars
12451,244,Potential / Regulars
17504,244,Potential / Regulars
15235,244,Potential / Regulars
16440,244,Potential / Regulars
14515,244,Potential / Regulars
17211,244,Potential / Regulars
12481,244,Potential / Regulars
14841,244,Potential / Regulars
15874,244,Potential / Regulars
13246,244,Potential / Regulars
17463,244,Potential / Regulars
13632,244,Potential / Regulars
14701,244,Potential / Regulars
18260,244,Potential / Regulars
12684,244,Potential / Regulars
12432,244,Potential / Regulars
16966,244,Potential / Regulars
13725,244,Potential / Regulars
15482,244,Potential / Regulars
16242,244,Potential / Regulars
17188,244,Potential / Regulars
15299,244,Potential / Regulars
16553,244,Potential / Regulars
12779,244,Potential / Regulars
12524,244,Potential / Regulars
14506,244,Potential / Regulars
15694,244,Potential / Regulars
15379,244,Potential / Regulars
15687,244,Potential / Regulars
12383,244,Potential / Regulars
17135,243,Potential / Regulars
16725,243,Potential / Regulars
14071,243,Potential / Regulars
15426,243,Potential / Regulars
13715,243,Potential / Regulars
17109,243,Potential / Regulars
17262,243,Potential / Regulars
15898,243,Potential / Regulars
18116,243,Potential / Regulars
15953,243,Potential / Regulars
13118,243,Potential / Regulars
17288,243,Potential / Regulars
13719,243,Potential / Regulars
14794,243,Potential / Regulars
17770,243,Potential / Regulars
16726,243,Potential / Regulars
14447,243,Potential / Regulars
17412,243,Potential / Regulars
14553,243,Potential / Regulars
18239,243,Potential / Regulars
16748,243,Potential / Regulars
15227,243,Potential / Regulars
14573,243,Potential / Regulars
